Transmitter (theta, phi, g_theta, arg_theta, g_phi, arg_phi) 
181 2 1 1
91 1 16.8124 0 -43.7758 0
92 1 16.7774 0 -49.3269 0
93 1 16.7192 0 -67.2703 0
94 1 16.6377 0 -51.4330 0
95 1 16.5328 0 -44.9671 0
96 1 16.4043 0 -41.3743 0
97 1 16.2520 0 -38.9134 0
98 1 16.0757 0 -37.0696 0
99 1 15.8751 0 -35.6197 0
100 1 15.6498 0 -34.4464 0
101 1 15.3996 0 -33.4802 0
102 1 15.1238 0 -32.6767 0
103 1 14.8222 0 -32.0058 0
104 1 14.4941 0 -31.4458 0
105 1 14.1389 0 -30.9810 0
106 1 13.7559 0 -30.5993 0
107 1 13.3444 0 -30.2913 0
108 1 12.9036 0 -30.0497 0
109 1 12.4325 0 -29.8687 0
110 1 11.9302 0 -29.7434 0
111 1 11.3956 0 -29.6701 0
112 1 10.8276 0 -29.6457 0
113 1 10.2249 0 -29.6678 0
114 1 9.5862 0 -29.7342 0
115 1 8.9103 0 -29.8434 0
116 1 8.1960 0 -29.9938 0
117 1 7.4420 0 -30.1837 0
118 1 6.6476 0 -30.4115 0
119 1 5.8125 0 -30.6747 0
120 1 4.9376 0 -30.9699 0
121 1 4.0254 0 -31.2927 0
122 1 3.0818 0 -31.6365 0
123 1 2.1173 0 -31.9928 0
124 1 1.1504 0 -32.3505 0
125 1 0.2101 0 -32.6959 0
126 1 -0.6619 0 -33.0133 0
127 1 -1.4119 0 -33.2864 0
128 1 -1.9838 0 -33.5002 0
129 1 -2.3363 0 -33.6435 0
130 1 -2.4599 0 -33.7108 0
131 1 -2.3823 0 -33.7036 0
132 1 -2.1555 0 -33.6296 0
133 1 -1.8373 0 -33.5004 0
134 1 -1.4770 0 -33.3296 0
135 1 -1.1107 0 -33.1302 0
136 1 -0.7619 0 -32.9133 0
137 1 -0.4443 0 -32.6874 0
138 1 -0.1647 0 -32.4586 0
139 1 0.0748 0 -32.2314 0
140 1 0.2747 0 -32.0092 0
141 1 0.4376 0 -31.7952 0
142 1 0.5671 0 -31.5930 0
143 1 0.6671 0 -31.4074 0
144 1 0.7414 0 -31.2436 0
145 1 0.7935 0 -31.1077 0
146 1 0.8259 0 -31.0058 0
147 1 0.8401 0 -30.9436 0
148 1 0.8365 0 -30.9254 0
149 1 0.8146 0 -30.9533 0
150 1 0.7734 0 -31.0270 0
151 1 0.7113 0 -31.1427 0
152 1 0.6272 0 -31.2930 0
153 1 0.5206 0 -31.4669 0
154 1 0.3921 0 -31.6510 0
155 1 0.2434 0 -31.8312 0
156 1 0.0777 0 -31.9951 0
157 1 -0.1008 0 -32.1358 0
158 1 -0.2871 0 -32.2534 0
159 1 -0.4764 0 -32.3559 0
160 1 -0.6647 0 -32.4577 0
161 1 -0.8497 0 -32.5762 0
162 1 -1.0313 0 -32.7289 0
163 1 -1.2117 0 -32.9301 0
164 1 -1.3947 0 -33.1887 0
165 1 -1.5850 0 -33.5066 0
166 1 -1.7871 0 -33.8771 0
167 1 -2.0037 0 -34.2839 0
168 1 -2.2351 0 -34.7018 0
169 1 -2.4784 0 -35.0988 0
170 1 -2.7275 0 -35.4423 0
171 1 -2.9735 0 -35.7083 0
172 1 -3.2067 0 -35.8896 0
173 1 -3.4184 0 -35.9987 0
174 1 -3.6034 0 -36.0628 0
175 1 -3.7619 0 -36.1146 0
176 1 -3.9001 0 -36.1837 0
177 1 -4.0287 0 -36.2908 0
178 1 -4.1610 0 -36.4461 0
179 1 -4.3098 0 -36.6489 0
180 1 -4.4848 0 -36.8897 0
